Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA_7,MA_30,MA_90,Return_1d,Return_7d,Return_30d,Volatility_7d,Volatility_30d,Volume_MA7,Volume_Ratio,RSI_14,Price_above_MA30,Price_above_MA90,MA_cross,market_cap,pe_ratio,revenue,profit_margins,debt_to_equity,operating_margins,earnings_growth,revenue_growth,current_ratio,return_on_equity,profit_margin_pct,operating_margin_pct,revenue_growth_pct,earnings_growth_pct,high_debt,strong_roe,healthy_current_ratio,financial_health_score,ticker
2023-12-06 05:00:00+00:00,192.2735840647624,192.580111925794,189.95977851245675,190.1674346923828,41089700,0.0,0.0,188.7393035888672,181.75546315511068,177.97145080566406,-0.0056872066651472,0.0133306653355949,0.1103168900682476,0.0102825694127816,0.0111973178806213,46719485.71428572,0.8794981231447019,62.75896025971043,1,1,1,4532958920704,37.319225,451442016256,0.27152002,79.548,0.32275,0.218,0.166,1.07,1.4147099,27.152002,32.275,16.6,21.8,1,1,0,0.0,AAPL
2023-12-07 05:00:00+00:00,191.46276025185608,192.817421410012,191.42319951100376,192.09559631347656,47477700,0.0,0.0,189.28597368512837,182.52657216389971,177.9624503241645,0.0101392839642222,0.020325664829393,0.1369137771981958,0.010748338182125,0.0107802059575354,48014100.0,0.9888282816922528,63.30212532392932,1,1,1,4532958920704,37.319225,451442016256,0.27152002,79.548,0.32275,0.218,0.166,1.07,1.4147099,27.152002,32.275,16.6,21.8,1,1,0,0.0,AAPL
2023-12-08 05:00:00+00:00,192.02637677770835,193.79635031367133,191.50231010992096,193.5194854736328,53406400,0.0,0.0,190.1815490722656,183.48372344970704,178.00247243245445,0.0074123987612533,0.0334793718788823,0.1742334748710194,0.0101675335369836,0.0092985884043673,49498700.0,1.0789455076597971,66.21752623525688,1,1,1,4532958920704,37.319225,451442016256,0.27152002,79.548,0.32275,0.218,0.166,1.07,1.4147099,27.152002,32.275,16.6,21.8,1,1,0,0.0,AAPL
2023-12-11 05:00:00+00:00,190.9485830810774,191.3243346926335,189.2774962882125,191.01779174804688,60943700,0.0,0.0,190.63781520298548,184.31370595296224,178.0301479763455,-0.0129273479591118,0.0170045581246396,0.1498900037017543,0.012204476680786,0.0098656323726862,51234314.28571428,1.1895094303427225,54.47486189192068,1,1,1,4532958920704,37.319225,451442016256,0.27152002,79.548,0.32275,0.218,0.166,1.07,1.4147099,27.152002,32.275,16.6,21.8,1,1,0,0.0,AAPL
2023-12-12 05:00:00+00:00,190.9189246189266,192.54056806660665,189.57414602172835,192.5306854248047,52696900,0.0,0.0,191.12798200334825,185.12598114013676,178.17522311740453,0.0079201715343528,0.0181447718220204,0.1449090361195979,0.0122782413024792,0.0097813967638835,52233185.71428572,1.0088777714660329,60.14961898315438,1,1,1,4532958920704,37.319225,451442016256,0.27152002,79.548,0.32275,0.218,0.166,1.07,1.4147099,27.152002,32.275,16.6,21.8,1,1,0,0.0,AAPL
2023-12-13 05:00:00+00:00,192.9064060967763,195.7838388648497,192.66910200901864,195.74429321289065,70404200,0.0,0.0,192.33291843959265,186.02957458496093,178.39041120741103,0.0166914057413516,0.0450299868901802,0.1607469615023344,0.0119575090217727,0.0100208866115179,56092428.571428575,1.2551462254900712,64.69278980847042,1,1,1,4532958920704,37.319225,451442016256,0.27152002,79.548,0.32275,0.218,0.166,1.07,1.4147099,27.152002,32.275,16.6,21.8,1,1,0,0.0,AAPL
2023-12-14 05:00:00+00:00,195.8036348613561,197.3857175620074,193.964452594447,195.8926239013672,66831600,0.0,0.0,192.99541582380024,186.8327794392904,178.59683820936414,0.0007577778439507,0.0242476183166604,0.1402598346154946,0.0101218823781379,0.0097054183028636,56121457.14285714,1.190838645366605,68.98303189326697,1,1,1,4532958920704,37.319225,451442016256,0.27152002,79.548,0.32275,0.218,0.166,1.07,1.4147099,27.152002,32.275,16.6,21.8,1,1,0,0.0,AAPL
2023-12-15 05:00:00+00:00,195.3191276085836,196.179385232048,194.7950608853233,195.3586883544922,128538400,0.0,0.0,193.73702348981584,187.49968465169272,178.81497395833333,-0.0027256541682949,0.027298331444113,0.1140974141821351,0.0097295066341453,0.0092849258637034,68614128.57142857,1.8733517815676863,67.84405743452453,1,1,1,4532958920704,37.319225,451442016256,0.27152002,79.548,0.32275,0.218,0.166,1.07,1.4147099,27.152002,32.275,16.6,21.8,1,1,0,0.0,AAPL
2023-12-18 05:00:00+00:00,193.8952224343076,194.4291868327445,192.21425301938103,193.6974639892578,55751900,0.0,0.0,193.9658617292132,188.1415003458659,179.01706237792968,-0.0085034578150932,0.0083389088897549,0.110376865679475,0.0102719389570434,0.0094128115158579,69796157.14285715,0.7987817994891654,62.00257748988717,1,1,1,4532958920704,37.319225,451442016256,0.27152002,79.548,0.32275,0.218,0.166,1.07,1.4147099,27.152002,32.275,16.6,21.8,1,1,0,0.0,AAPL
2023-12-19 05:00:00+00:00,193.9644492639128,194.7456004150459,193.69746706046115,194.7357177734375,40714100,0.0,0.0,194.13960920061385,188.7329996744792,179.2300289577908,0.0053601826415097,0.0062848053612172,0.1002593698824882,0.0100938929187981,0.0091866369971714,67982971.42857143,0.5988867380234714,66.53547602701032,1,1,1,4532958920704,37.319225,451442016256,0.27152002,79.548,0.32275,0.218,0.166,1.07,1.4147099,27.152002,32.275,16.6,21.8,1,1,0,0.0,AAPL
