Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA_7,MA_30,MA_90,Return_1d,Return_7d,Return_30d,Volatility_7d,Volatility_30d,Volume_MA7,Volume_Ratio,RSI_14,Price_above_MA30,Price_above_MA90,MA_cross,market_cap,pe_ratio,revenue,profit_margins,debt_to_equity,operating_margins,earnings_growth,revenue_growth,current_ratio,return_on_equity,profit_margin_pct,operating_margin_pct,revenue_growth_pct,earnings_growth_pct,high_debt,strong_roe,healthy_current_ratio,financial_health_score,ticker
2021-11-09 05:00:00+00:00,324.14263606886954,325.6907207018172,321.6618918462256,323.0272827148437,21307400,0.0,0.0,321.6935468401228,297.5066294352213,286.0138892279731,-0.0030863476630783593,0.013056856881248136,0.18492518429941573,0.0061979925488343185,0.012211517375425413,23403871.42857143,0.9104220241950202,84.68603924241006,1,1,1,2900729528320,23.257294,318272995328,0.39341998,30.271,0.46326,0.234,0.183,1.283,0.34013999,39.341998000000004,46.326,18.3,23.400000000000002,1,1,0,0.0,MSFT
2021-11-10 05:00:00+00:00,321.7004414585655,321.75813115179415,317.22931417120816,318.075439453125,25500900,0.0,0.0,321.88997541155135,299.0066233317057,286.58728976779514,-0.015329489262026152,0.004341642223087305,0.16478884666783356,0.008573190067172762,0.012788074814691916,23179257.14285714,1.1001603650554561,73.33470316270584,1,1,1,2900729528320,23.257294,318272995328,0.39341998,30.271,0.46326,0.234,0.183,1.283,0.34013999,39.341998000000004,46.326,18.3,23.400000000000002,1,1,0,0.0,MSFT
2021-11-11 05:00:00+00:00,318.50812767039145,320.9311827118845,317.7966019223306,319.6427307128906,16849800,0.0,0.0,321.7938232421875,300.625526936849,287.1538991292318,0.0049274199305056054,-0.002101255055683482,0.17916442539498,0.007498761771162231,0.012568877896271752,21802500.0,0.7728379772961816,77.07693043695795,1,1,1,2900729528320,23.257294,318272995328,0.39341998,30.271,0.46326,0.234,0.183,1.283,0.34013999,39.341998000000004,46.326,18.3,23.400000000000002,1,1,0,0.0,MSFT
2021-11-12 05:00:00+00:00,321.0753867139392,324.2580613168727,320.9503826221052,323.7676696777344,23831000,0.0,0.0,322.16744559151783,302.15180155436195,287.79310540093314,0.01290484208930387,0.00814366373073483,0.16471808124643905,0.009015297825625428,0.012083447502477569,22135485.714285713,1.0765971123290077,80.92147717203474,1,1,1,2900729528320,23.257294,318272995328,0.39341998,30.271,0.46326,0.234,0.183,1.283,0.34013999,39.341998000000004,46.326,18.3,23.400000000000002,1,1,0,0.0,MSFT
2021-11-15 05:00:00+00:00,324.5562174839805,324.8831355458123,321.18122351578705,323.14276123046875,16723000,0.0,0.0,322.1166251046317,303.84923095703124,288.4198235405816,-0.0019301138000827889,-0.001099675587683091,0.1870652585660184,0.008639851942452452,0.011146111903349831,21097028.57142857,0.7926708703730789,78.90880299416509,1,1,1,2900729528320,23.257294,318272995328,0.39341998,30.271,0.46326,0.234,0.183,1.283,0.34013999,39.341998000000004,46.326,18.3,23.400000000000002,1,1,0,0.0,MSFT
2021-11-16 05:00:00+00:00,322.7677173822912,327.5657918667416,322.60427303916015,326.4504089355469,20886800,0.0,0.0,322.5905194963728,305.475824991862,289.08990410698783,0.010235871267805008,0.010265925240831253,0.1757513640180608,0.009449611987617035,0.010857672454311493,20856557.14285714,1.0014500407203217,73.15769158202485,1,1,1,2900729528320,23.257294,318272995328,0.39341998,30.271,0.46326,0.234,0.183,1.283,0.34013999,39.341998000000004,46.326,18.3,23.400000000000002,1,1,0,0.0,MSFT
2021-11-17 05:00:00+00:00,326.498489337903,329.62919118101644,325.5929916837979,326.671875,19053400,0.62,0.0,322.9683096749442,306.9703816731771,289.7234181722005,0.0006784064543685631,0.008161444708321808,0.1590883767768343,0.009435839663866501,0.010736227266896907,20593185.714285713,0.9252283869213326,72.41512563747452,1,1,1,2900729528320,23.257294,318272995328,0.39341998,30.271,0.46326,0.234,0.183,1.283,0.34013999,39.341998000000004,46.326,18.3,23.400000000000002,1,1,0,0.0,MSFT
2021-11-18 05:00:00+00:00,325.76640921041985,329.879689002484,324.74532101504,328.74298095703125,22463500,0.0,0.0,323.7848379952567,308.47820434570315,290.36362915039064,0.006340019192136559,0.017694165626354064,0.15955328310010763,0.009394697842518904,0.0107377088601891,20758342.85714286,1.0821432209012005,67.58442740244931,1,1,1,2900729528320,23.257294,318272995328,0.39341998,30.271,0.46326,0.234,0.183,1.283,0.34013999,39.341998000000004,46.326,18.3,23.400000000000002,1,1,0,0.0,MSFT
2021-11-19 05:00:00+00:00,330.0628138404935,332.4325070081749,329.63896245799737,330.5155334472656,21963400,0.0,0.0,325.56199428013394,310.04511210123695,291.03931715223524,0.0053919097681542905,0.039110514208607894,0.1658054897739505,0.005111414482695907,0.01069614867066145,20252985.714285713,1.0844524511024478,74.93750374935661,1,1,1,2900729528320,23.257294,318272995328,0.39341998,30.271,0.46326,0.234,0.183,1.283,0.34013999,39.341998000000004,46.326,18.3,23.400000000000002,1,1,0,0.0,MSFT
2021-11-22 05:00:00+00:00,331.9700164889101,336.83466359463443,327.086114106962,327.3558349609375,31031100,0.0,0.0,326.6638663155692,311.526567586263,291.68288370768227,-0.009559909192081162,0.02413039154947949,0.1570935053318787,0.007675168552217631,0.010954788322173375,22278885.714285713,1.3928479367395907,62.920454665871105,1,1,1,2900729528320,23.257294,318272995328,0.39341998,30.271,0.46326,0.234,0.183,1.283,0.34013999,39.341998000000004,46.326,18.3,23.400000000000002,1,1,0,0.0,MSFT
