Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA_7,MA_30,MA_90,Return_1d,Return_7d,Return_30d,Volatility_7d,Volatility_30d,Volume_MA7,Volume_Ratio,RSI_14,Price_above_MA30,Price_above_MA90,MA_cross,market_cap,pe_ratio,revenue,profit_margins,debt_to_equity,operating_margins,earnings_growth,revenue_growth,current_ratio,return_on_equity,profit_margin_pct,operating_margin_pct,revenue_growth_pct,earnings_growth_pct,high_debt,strong_roe,healthy_current_ratio,financial_health_score,ticker
2021-11-09 05:00:00+00:00,391.2000122070313,391.5,337.17333984375,341.1666564941406,177317400,0.0,0.0,392.0423801967076,313.7223347981771,261.1540011935764,-0.11990303254359858,-0.08123883173783109,0.31629704784947754,0.06533848663047552,0.040125388559040354,116996871.42857143,1.5155738596673096,62.00955797839316,1,1,1,1477689606144,357.68182,97878999040,0.03946,18.738,0.04203,0.083,0.158,2.043,0.04901,3.946,4.202999999999999,15.8,8.3,1,0,1,0.0,TSLA
2021-11-10 05:00:00+00:00,336.8033447265625,359.3666687011719,329.10333251953125,355.9833374023437,128408100,0.0,0.0,385.3452366420201,316.9072235107422,262.6664827134874,0.043429451929624774,-0.11636701571529373,0.3668709908109793,0.05657261382778981,0.040570847794264515,111320014.28571428,1.153504163864257,62.927122788355014,1,1,1,1477689606144,357.68182,97878999040,0.03946,18.738,0.04203,0.083,0.158,2.043,0.04901,3.946,4.202999999999999,15.8,8.3,1,0,1,0.0,TSLA
2021-11-11 05:00:00+00:00,367.5899963378906,368.3233337402344,351.5599975585937,354.5033264160156,67189800,0.0,0.0,380.1790466308594,320.10755615234376,264.2178159925673,-0.004157528824601409,-0.09256825346359543,0.37142147099692924,0.0563412638286617,0.040522701495048184,102602357.14285715,0.6548563002938529,61.62612757340724,1,1,1,1477689606144,357.68182,97878999040,0.03946,18.738,0.04203,0.083,0.158,2.043,0.04901,3.946,4.202999999999999,15.8,8.3,1,0,1,0.0,TSLA
2021-11-12 05:00:00+00:00,349.1666564941406,351.5,339.7333374023437,344.47332763671875,76719300,0.0,0.0,371.58666556222096,322.9764444986979,265.62748260498046,-0.02829310201599211,-0.148649765721659,0.3330666657218748,0.05228839741400858,0.04111848689778115,98721471.42857143,0.7771288139228071,50.7424362748502,1,1,1,1477689606144,357.68182,97878999040,0.03946,18.738,0.04203,0.083,0.158,2.043,0.04901,3.946,4.202999999999999,15.8,8.3,1,0,1,0.0,TSLA
2021-11-15 05:00:00+00:00,339.2099914550781,343.99334716796875,326.20001220703125,337.7966613769531,104326800,0.0,0.0,361.2761884416853,325.55266621907555,266.9476306491428,-0.01938224449936754,-0.1760454170521033,0.2966744029561903,0.050086268926135186,0.0414771920781922,102740700.0,1.0154378936487682,49.57294130984187,1,1,1,1477689606144,357.68182,97878999040,0.03946,18.738,0.04203,0.083,0.158,2.043,0.04901,3.946,4.202999999999999,15.8,8.3,1,0,1,0.0,TSLA
2021-11-16 05:00:00+00:00,334.4366760253906,352.3999938964844,334.0599975585937,351.57666015625,79627200,0.0,0.0,353.3066624232701,328.5986663818359,268.3144083658854,0.04079376842602822,-0.13694575907582596,0.3511959244317817,0.056012125413912484,0.04180985676001402,104846528.57142857,0.7594643435977239,51.37828714006522,1,1,1,1477689606144,357.68182,97878999040,0.03946,18.738,0.04203,0.083,0.158,2.043,0.04901,3.946,4.202999999999999,15.8,8.3,1,0,1,0.0,TSLA
2021-11-17 05:00:00+00:00,354.5033264160156,373.21331787109375,351.8333435058594,363.0033264160156,94336200,0.0,0.0,349.7861851283482,332.0015553792318,269.87170461018883,0.032501208284666294,-0.06357165721202751,0.39126160550109446,0.05736498263428494,0.041961854246567315,103989257.14285715,0.9071725540880047,50.98584777549511,1,1,1,1477689606144,357.68182,97878999040,0.03946,18.738,0.04203,0.083,0.158,2.043,0.04901,3.946,4.202999999999999,15.8,8.3,1,0,1,0.0,TSLA
2021-11-18 05:00:00+00:00,368.8500061035156,370.6666564941406,358.3399963378906,365.4599914550781,62696700,0.0,0.0,353.2566615513393,335.36566569010415,271.5124452379015,0.006767610267700563,0.07120665076293808,0.38150969655313394,0.02918977407573438,0.041970502350303834,87614871.42857143,0.7155942704443032,48.4744544929569,1,1,1,1477689606144,357.68182,97878999040,0.03946,18.738,0.04203,0.083,0.158,2.043,0.04901,3.946,4.202999999999999,15.8,8.3,1,0,1,0.0,TSLA
2021-11-19 05:00:00+00:00,366.2900085449219,379.5733337402344,364.23333740234375,379.0199890136719,64926900,0.0,0.0,356.54761178152904,339.2719991048177,273.31414879692926,0.03710391800920432,0.06471272441971476,0.44758052343657573,0.028067282623445617,0.042007961883920523,78546128.57142857,0.8266085315835335,43.16927029391951,1,1,1,1477689606144,357.68182,97878999040,0.03946,18.738,0.04203,0.083,0.158,2.043,0.04901,3.946,4.202999999999999,15.8,8.3,1,0,1,0.0,TSLA
2021-11-22 05:00:00+00:00,387.4433288574219,400.6499938964844,377.4766540527344,385.6233215332031,99217500,0.0,0.0,360.99332536969865,343.3267761230469,275.21285230848525,0.017422122080461122,0.08778477604655155,0.46080500600166685,0.0275182713032544,0.042003440168803405,83121514.28571428,1.1936440385212286,48.507330029771595,1,1,1,1477689606144,357.68182,97878999040,0.03946,18.738,0.04203,0.083,0.158,2.043,0.04901,3.946,4.202999999999999,15.8,8.3,1,0,1,0.0,TSLA
