Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA_7,MA_30,MA_90,Return_1d,Return_7d,Return_30d,Volatility_7d,Volatility_30d,Volume_MA7,Volume_Ratio,RSI_14,Price_above_MA30,Price_above_MA90,MA_cross,market_cap,pe_ratio,revenue,profit_margins,debt_to_equity,operating_margins,earnings_growth,revenue_growth,current_ratio,return_on_equity,profit_margin_pct,operating_margin_pct,revenue_growth_pct,earnings_growth_pct,high_debt,strong_roe,healthy_current_ratio,financial_health_score,ticker
2021-11-09 05:00:00+00:00,20.48373042218749,20.52762973194371,20.255450327222256,20.45738983154297,5532100,0.0,0.0,20.07859856741769,19.88470001220703,19.775901815626355,-0.0059729312627270215,0.04578085447064617,0.06400984730252723,0.01093912114409973,0.01662819371666093,5260514.285714285,1.051627217328018,39.51914850163459,1,1,1,45186035712,13.95,20157999104,0.16434999,9.827,0.20928,0.118,0.066,1.978,0.31439,16.434999,20.928,6.6000000000000005,11.799999999999999,1,1,1,0.0,INFY
2021-11-10 05:00:00+00:00,20.316912820636517,20.378372532595325,20.15009408093448,20.15887260437012,6060200,0.0,0.0,20.140058517456055,19.904457664489748,19.795736842685276,-0.014592146389690863,0.021806843643580764,0.030293633619781435,0.013421458798200475,0.01663720579488586,5445328.571428572,1.112917231808129,45.22906328694427,1,1,1,45186035712,13.95,20157999104,0.16434999,9.827,0.20928,0.118,0.066,1.978,0.31439,16.434999,20.928,6.6000000000000005,11.799999999999999,1,1,1,0.0,INFY
2021-11-11 05:00:00+00:00,20.22033265828431,20.43983257204256,20.22033265828431,20.369592666625977,3639400,0.0,0.0,20.20779010227748,19.937912368774413,19.81723626454671,0.010452968595583867,0.023830603462366984,0.05182503563360852,0.013573103251579902,0.016578674186855817,5424342.857142857,0.6709384151865664,58.01739434372051,1,1,1,45186035712,13.95,20157999104,0.16434999,9.827,0.20928,0.118,0.066,1.978,0.31439,16.434999,20.928,6.6000000000000005,11.799999999999999,1,1,1,0.0,INFY
2021-11-12 05:00:00+00:00,20.712013246229,20.80859375,20.65933373265007,20.80859375,5304700,0.0,0.0,20.33196449279785,19.983679389953615,19.845837762620715,0.02155178508273714,0.043593182841281,0.07064416988564015,0.015155331387624942,0.016964692739393848,5169414.285714285,1.0261704144431947,66.99408520683812,1,1,1,45186035712,13.95,20157999104,0.16434999,9.827,0.20928,0.118,0.066,1.978,0.31439,16.434999,20.928,6.6000000000000005,11.799999999999999,1,1,1,0.0,INFY
2021-11-15 05:00:00+00:00,20.89639327876686,20.94907446926046,20.720794334409696,20.747133255004883,3667100,0.0,0.0,20.44735881260463,20.03262004852295,19.869984732733833,-0.00295361117303361,0.0405108143563393,0.07615676875349431,0.01539630587966187,0.016881340925727583,5110771.428571428,0.7175237733190964,66.3193628855882,1,1,1,45186035712,13.95,20157999104,0.16434999,9.827,0.20928,0.118,0.066,1.978,0.31439,16.434999,20.928,6.6000000000000005,11.799999999999999,1,1,1,0.0,INFY
2021-11-16 05:00:00+00:00,20.8524928402992,21.151012871774554,20.808593525232865,21.09833335876465,8389100,0.0,0.0,20.602890014648438,20.075859705607098,19.900838470458986,0.016927644867516634,0.05440976337269188,0.06551084804491691,0.015892942480449725,0.016469741976915874,5634485.714285715,1.488884775895379,73.56687045505562,1,1,1,45186035712,13.95,20157999104,0.16434999,9.827,0.20928,0.118,0.066,1.978,0.31439,16.434999,20.928,6.6000000000000005,11.799999999999999,1,1,1,0.0,INFY
2021-11-17 05:00:00+00:00,20.96663127027948,21.080772164572004,20.834931655416263,20.843711853027344,5177900,0.0,0.0,20.640518188476562,20.11931584676107,19.928863080342612,-0.012068323189685981,0.012798502911766985,0.06671864851362708,0.014363270739863583,0.016434821494272896,5395785.714285715,0.9596192795965105,67.25145015948047,1,1,1,45186035712,13.95,20157999104,0.16434999,9.827,0.20928,0.118,0.066,1.978,0.31439,16.434999,20.928,6.6000000000000005,11.799999999999999,1,1,1,0.0,INFY
2021-11-18 05:00:00+00:00,20.82615010380021,20.843710497880675,20.659331383989816,20.76469039916992,6453500,0.0,0.0,20.684418269566127,20.150853856404623,19.95272159576416,-0.00379114115636503,0.015021494440758287,0.04774013659232135,0.014186372550277257,0.01631144470824683,5527414.285714285,1.167544111299781,71.20732733498772,1,1,1,45186035712,13.95,20157999104,0.16434999,9.827,0.20928,0.118,0.066,1.978,0.31439,16.434999,20.928,6.6000000000000005,11.799999999999999,1,1,1,0.0,INFY
2021-11-19 05:00:00+00:00,20.79103143769146,20.80859183214981,20.659331828556613,20.712011337280277,3084000,0.0,0.0,20.763438088553293,20.205006535847982,19.978509161207413,-0.002536953880696746,0.027438971601529083,0.08511257419700491,0.012428344041163896,0.014629082179782014,5102242.857142857,0.6044400641734587,68.06443643420066,1,1,1,45186035712,13.95,20157999104,0.16434999,9.827,0.20928,0.118,0.066,1.978,0.31439,16.434999,20.928,6.6000000000000005,11.799999999999999,1,1,1,0.0,INFY
2021-11-22 05:00:00+00:00,20.59787062026566,20.68567091864052,19.983271880944443,19.99205207824707,12581200,0.0,0.0,20.709503718784877,20.23835194905599,19.99890831841363,-0.03476047049748987,-0.01853451831648445,0.0526736911243868,0.018664066349214713,0.01611194313624585,6379642.857142857,1.9720853160163465,51.474534670716686,0,0,1,45186035712,13.95,20157999104,0.16434999,9.827,0.20928,0.118,0.066,1.978,0.31439,16.434999,20.928,6.6000000000000005,11.799999999999999,1,1,1,0.0,INFY
